"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","resp","option_text","option_text_translated"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_7","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Czułbym/Czułabym się bezpiecznie, będąc leczony/a tu jako pacjent/pacjentka.","I would feel safe being treated here as a patient.",NA,3,"Odpowiedź neutralna","Neutral"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_7","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Czułbym/Czułabym się bezpiecznie, będąc leczony/a tu jako pacjent/pacjentka.","I would feel safe being treated here as a patient.",NA,4,"Raczej się zgadzam","Agree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_7","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Czułbym/Czułabym się bezpiecznie, będąc leczony/a tu jako pacjent/pacjentka.","I would feel safe being treated here as a patient.",NA,5,"Zdecydowanie się zgadzam","Agree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_7","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Czułbym/Czułabym się bezpiecznie, będąc leczony/a tu jako pacjent/pacjentka.","I would feel safe being treated here as a patient.",NA,6,"Nie dotyczy","Not Applicable"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_8","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"W tym oddziale sprawy dotyczące zdarzeń niepożądanych są właściwie prowadzone.","Medical errors are handled appropriately in this clinical area.",NA,1,"Zdecydowanie nie zgadzam się","Disagree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_8","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"W tym oddziale sprawy dotyczące zdarzeń niepożądanych są właściwie prowadzone.","Medical errors are handled appropriately in this clinical area.",NA,2,"Raczej się nie zgadzam","Disagree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_8","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"W tym oddziale sprawy dotyczące zdarzeń niepożądanych są właściwie prowadzone.","Medical errors are handled appropriately in this clinical area.",NA,3,"Odpowiedź neutralna","Neutral"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_8","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"W tym oddziale sprawy dotyczące zdarzeń niepożądanych są właściwie prowadzone.","Medical errors are handled appropriately in this clinical area.",NA,4,"Raczej się zgadzam","Agree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_8","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"W tym oddziale sprawy dotyczące zdarzeń niepożądanych są właściwie prowadzone.","Medical errors are handled appropriately in this clinical area.",NA,5,"Zdecydowanie się zgadzam","Agree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_8","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"W tym oddziale sprawy dotyczące zdarzeń niepożądanych są właściwie prowadzone.","Medical errors are handled appropriately in this clinical area.",NA,6,"Nie dotyczy","Not Applicable"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_9","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Wiem jak i do kogo kierować pytania dotyczące bezpieczeństwa pacjenta na tym oddziale.","I know the proper channels to direct questions regarding patient safety in this clinical area.",NA,1,"Zdecydowanie nie zgadzam się","Disagree Strongly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_9","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Wiem jak i do kogo kierować pytania dotyczące bezpieczeństwa pacjenta na tym oddziale.","I know the proper channels to direct questions regarding patient safety in this clinical area.",NA,2,"Raczej się nie zgadzam","Disagree Slightly"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_9","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Wiem jak i do kogo kierować pytania dotyczące bezpieczeństwa pacjenta na tym oddziale.","I know the proper channels to direct questions regarding patient safety in this clinical area.",NA,3,"Odpowiedź neutralna","Neutral"
"malinowska_2021_saq_physicians","malinowska_2021_saq_physicians_1","bezp_9","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete this survey with respect to your experiences in this clinical area. Please answer the following items with respect to your specific unit or clinical area. Choose your responses using the scale below:",NA,NA,"Wiem jak i do kogo kierować pytania dotyczące bezpieczeństwa pacjenta na tym oddziale.","I know the proper channels to direct questions regarding patient safety in this clinical area.",NA,4,"Raczej się zgadzam","Agree Slightly"
