deposit,table,stratum,old_audit,n_items,n_participants,DOI__for_data_,DOI__for_paper_,URL__for_data_,Reference_x
10.1017/s1475676526101017,germann_2026_environment,UNAVAILABLE,UNAVAILABLE,2.0,53461,,10.1017/S1475676526101017,https://doi.org/10.7910/DVN/ALYGQS,"Germann, M., Godefroidt, A., & Mendez, F. (2026). Does Islamist Terrorism Still Affect Political Attitudes? European Journal of Political Research (forthcoming). Replication data: doi:10.7910/DVN/ALYGQS"
10.1017/s1475676526101017,germann_2026_immigration,UNAVAILABLE,UNAVAILABLE,3.0,53608,,10.1017/S1475676526101017,https://doi.org/10.7910/DVN/ALYGQS,"Germann, M., Godefroidt, A., & Mendez, F. (2026). Does Islamist Terrorism Still Affect Political Attitudes? European Journal of Political Research (forthcoming). Replication data: doi:10.7910/DVN/ALYGQS"
10.1017/s1475676526101017,germann_2026_national_identity,UNAVAILABLE,UNAVAILABLE,5.0,53179,,10.1017/S1475676526101017,https://doi.org/10.7910/DVN/ALYGQS,"Germann, M., Godefroidt, A., & Mendez, F. (2026). Does Islamist Terrorism Still Affect Political Attitudes? European Journal of Political Research (forthcoming). Replication data: doi:10.7910/DVN/ALYGQS"
10.1017/s1475676526101017,germann_2026_redistribution,UNAVAILABLE,UNAVAILABLE,4.0,53609,,10.1017/S1475676526101017,https://doi.org/10.7910/DVN/ALYGQS,"Germann, M., Godefroidt, A., & Mendez, F. (2026). Does Islamist Terrorism Still Affect Political Attitudes? European Journal of Political Research (forthcoming). Replication data: doi:10.7910/DVN/ALYGQS"
10.1017/s1475676526101017,germann_2026_state_intervention,UNAVAILABLE,UNAVAILABLE,2.0,53451,,10.1017/S1475676526101017,https://doi.org/10.7910/DVN/ALYGQS,"Germann, M., Godefroidt, A., & Mendez, F. (2026). Does Islamist Terrorism Still Affect Political Attitudes? European Journal of Political Research (forthcoming). Replication data: doi:10.7910/DVN/ALYGQS"
10.1017/s1755048322000256,christiannationalism_davis2021,never_assessed,,6.0,1378,,10.1017/S1755048322000256,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GUSJEI,"Davis, Nicholas, 2021, ""Replication Data for: ""The psychometric properties of the Christian nationalism index"""", https://doi.org/10.7910/DVN/GUSJEI, Harvard Dataverse, V3, UNF:6:dG70IBvQy+c6WMc/y+utjw== [fileUNF]

Davis, N. T. (2023). The psychometric properties of the Christian nationalism scale. Politics and Religion, 16(1), 1-26."
10.1026/0012-1924/a000003,mpsycho_zareki,UNAVAILABLE_copyright,UNAVAILABLE (copyrighted),16.0,341,,10.1026/0012-1924/a000003,https://cran.r-project.org/web/packages/MPsychoR/index.html,"Koller, I., & Alexandrowicz, R. W. (2010) Eine psychometrische Analyse der ZAREKI-R mittels Rasch-Modellen [A psychometric analysis of the ZAREKI-R using Rasch-models]. Diagnostica 56, 57-67."
10.1027/1015-5759/a000668,prpt_hellmann_2021_achievementmotive,never_assessed,,10.0,1413,,10.1027/1015-5759/a000668,https://osf.io/thuwf/overview,"Hellmann, J. H., Schlechter, P., Knausenberger, J., Bollwerk, M., Geukes, K., & Back, M. D. (2021). Measuring perceived realistic physical threat imposed by migrants. European Journal of Psychological Assessment."
10.1027/1015-5759/a000668,prpt_hellmann_2021_conscientiousness,never_assessed,,12.0,1413,,10.1027/1015-5759/a000668,https://osf.io/thuwf/overview,"Hellmann, J. H., Schlechter, P., Knausenberger, J., Bollwerk, M., Geukes, K., & Back, M. D. (2021). Measuring perceived realistic physical threat imposed by migrants. European Journal of Psychological Assessment."
10.1027/1015-5759/a000668,prpt_hellmann_2021_fearofcrime,never_assessed,,10.0,1416,,10.1027/1015-5759/a000668,https://osf.io/thuwf/overview,"Hellmann, J. H., Schlechter, P., Knausenberger, J., Bollwerk, M., Geukes, K., & Back, M. D. (2021). Measuring perceived realistic physical threat imposed by migrants. European Journal of Psychological Assessment."
10.1027/1015-5759/a000668,prpt_hellmann_2021_realisticthreat,never_assessed,,21.0,1416,,10.1027/1015-5759/a000668,https://osf.io/thuwf/overview,"Hellmann, J. H., Schlechter, P., Knausenberger, J., Bollwerk, M., Geukes, K., & Back, M. D. (2021). Measuring perceived realistic physical threat imposed by migrants. European Journal of Psychological Assessment."
10.1027/1015-5759/a000668,prpt_hellmann_2021_selfesteem,never_assessed,,10.0,1411,,10.1027/1015-5759/a000668,https://osf.io/thuwf/overview,"Hellmann, J. H., Schlechter, P., Knausenberger, J., Bollwerk, M., Geukes, K., & Back, M. D. (2021). Measuring perceived realistic physical threat imposed by migrants. European Journal of Psychological Assessment."
10.1027/1015-5759/a000668,prpt_hellmann_2021_threat,never_assessed,,15.0,1415,,10.1027/1015-5759/a000668,https://osf.io/thuwf/overview,"Hellmann, J. H., Schlechter, P., Knausenberger, J., Bollwerk, M., Geukes, K., & Back, M. D. (2021). Measuring perceived realistic physical threat imposed by migrants. European Journal of Psychological Assessment."
10.1027/1015-5759/a000683,feardriving_fisher2021,never_assessed,,25.0,810,,10.1027/1015-5759/a000683,https://www.psycharchives.org/en/item/0cc3e604-d23c-4b87-aefe-b8812760bbb0,"Fischer, C., Schröder, A., Taylor, J. E., & Heider, J. (2021). Measuring Driving Fear. European Journal of Psychological Assessment."
10.1027/1015-5759/a000684,gahps_korner_2021,never_assessed,,14.0,1139,,10.1027/1015-5759/a000684,https://osf.io/eh7r4/overview,"Körner, R., & Schütz, A. (2022, June 23). German Authentic and Hubristic Pride Scales (GAHPS). Retrieved from osf.io/eh7r4"
10.1027/1015-5759/a000688,quopl2_forster_2021_cft,UNAVAILABLE_copyright,UNAVAILABLE (copyrighted),75.0,1994,,10.1027/1015-5759/a000688,https://osf.io/9vjmt/overview,"Förster, N., Erichsen, M., & Forthmann, B. (2023). Measuring Reading Progress in Second Grade: Psychometric Properties of the quop-L2 Test Series. European Journal of Psychological Assessment, 39(1), 5–13. https://doi.org/10.1027/1015-5759/a000688"
10.1027/1015-5759/a000688,quopl2_forster_2021_dmat,UNAVAILABLE_copyright,UNAVAILABLE (copyrighted),32.0,1994,,10.1027/1015-5759/a000688,https://osf.io/9vjmt/overview,"Förster, N., Erichsen, M., & Forthmann, B. (2023). Measuring Reading Progress in Second Grade: Psychometric Properties of the quop-L2 Test Series. European Journal of Psychological Assessment, 39(1), 5–13. https://doi.org/10.1027/1015-5759/a000688"
10.1027/1015-5759/a000688,quopl2_forster_2021_elfe,UNAVAILABLE_copyright,UNAVAILABLE (copyrighted),274.0,1994,,10.1027/1015-5759/a000688,https://osf.io/9vjmt/overview,"Förster, N., Erichsen, M., & Forthmann, B. (2023). Measuring Reading Progress in Second Grade: Psychometric Properties of the quop-L2 Test Series. European Journal of Psychological Assessment, 39(1), 5–13. https://doi.org/10.1027/1015-5759/a000688"
10.1027/1015-5759/a000688,quopl2_forster_2021_quop,UNAVAILABLE_copyright,UNAVAILABLE (copyrighted),46.0,1994,,10.1027/1015-5759/a000688,https://osf.io/9vjmt/overview,"Förster, N., Erichsen, M., & Forthmann, B. (2023). Measuring Reading Progress in Second Grade: Psychometric Properties of the quop-L2 Test Series. European Journal of Psychological Assessment, 39(1), 5–13. https://doi.org/10.1027/1015-5759/a000688"
10.1027/1015-5759/a000729,psiq_woelk2022,never_assessed,,35.0,735,,10.1027/1015-5759/a000729,https://osf.io/6ebnw/,"Woelk, M., Hagenaars, M. A., & Krans, J. (2022). Validation of the Dutch version of the Plymouth Sensory Imagery Questionnaire. European Journal of Psychological Assessment."
10.1027/1015-5759/a000807,sabers_vesper2023,BLOCKED,BLOCKED,15.0,1361,,10.1027/1015-5759/a000807,https://osf.io/46bdr/,"Vesper, D., & König, C. J. (2023). Measurement equivalence of the English, German, and French versions of the Strike Attitude and Behavioral Reactions Scale (SABeRS). European Journal of Psychological Assessment."
10.1027/1015-5759/a000825,crspolish_wiesyk_2024_crs,never_assessed,,35.0,783,,10.1027/1015-5759/a000825,https://pasa.psycharchives.org/reviewonly/0dad3d5fd118f5a1e169ac432b08339c257d24629b8cbfe0ebc9ffe041eb5b54,"Więsyk, S., Wojtasiński, M., Tużnik, P., Lachowska, B., Feinberg, M. E., & Favez, N. (2024). Polish Adaptation of the Coparenting Relationship      Scale: A Self-Report Measure Used to Assess Subjective Quality of the      Relationship Between Parents. European Journal of Psychological Assessment, 0(0). https://doi.org/10.1027/1015-5759/a000825"
10.1027/1015-5759/a000825,crspolish_wiesyk_2024_enrich,never_assessed,,15.0,783,,10.1027/1015-5759/a000825,https://pasa.psycharchives.org/reviewonly/0dad3d5fd118f5a1e169ac432b08339c257d24629b8cbfe0ebc9ffe041eb5b54,"Więsyk, S., Wojtasiński, M., Tużnik, P., Lachowska, B., Feinberg, M. E., & Favez, N. (2024). Polish Adaptation of the Coparenting Relationship      Scale: A Self-Report Measure Used to Assess Subjective Quality of the      Relationship Between Parents. European Journal of Psychological Assessment, 0(0). https://doi.org/10.1027/1015-5759/a000825"
10.1027/1015-5759/a000825,crspolish_wiesyk_2024_lie,never_assessed,,12.0,783,,10.1027/1015-5759/a000825,https://pasa.psycharchives.org/reviewonly/0dad3d5fd118f5a1e169ac432b08339c257d24629b8cbfe0ebc9ffe041eb5b54,"Więsyk, S., Wojtasiński, M., Tużnik, P., Lachowska, B., Feinberg, M. E., & Favez, N. (2024). Polish Adaptation of the Coparenting Relationship      Scale: A Self-Report Measure Used to Assess Subjective Quality of the      Relationship Between Parents. European Journal of Psychological Assessment, 0(0). https://doi.org/10.1027/1015-5759/a000825"
10.1027/1015-5759/a000825,crspolish_wiesyk_2024_p_stress,never_assessed,,7.0,783,,10.1027/1015-5759/a000825,https://pasa.psycharchives.org/reviewonly/0dad3d5fd118f5a1e169ac432b08339c257d24629b8cbfe0ebc9ffe041eb5b54,"Więsyk, S., Wojtasiński, M., Tużnik, P., Lachowska, B., Feinberg, M. E., & Favez, N. (2024). Polish Adaptation of the Coparenting Relationship      Scale: A Self-Report Measure Used to Assess Subjective Quality of the      Relationship Between Parents. European Journal of Psychological Assessment, 0(0). https://doi.org/10.1027/1015-5759/a000825"
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_callousness,never_assessed,,4.0,489,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_civic_behavior,never_assessed,,6.0,418,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_crime_analog,never_assessed,,10.0,418,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_d70,never_assessed,,70.0,163114,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_dictator_game,never_assessed,,1.0,418,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_exploitative,never_assessed,,6.0,489,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_interp_dysfx,never_assessed,,6.0,489,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_normlessness,never_assessed,,4.0,506,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_sdo7s,never_assessed,,8.0,506,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1015-5759/a000956,darkfactorfrench_pischel_2026_worldview_cj,never_assessed,,6.0,506,,10.1027/1015-5759/a000956,https://osf.io/4fdw9/overview,"Pischel, M., & Hilbig, B. E. (2026). Measuring the dark factor of personality in French: Psychometric properties, measurement invariance, and predictive validity. European Journal of Psychological Assessment. Advance online publication."
10.1027/1614-,morgan_2026_music_personality_bfi,never_assessed,,30.0,498,,10.1027/1614-,https://osf.io/g8dvj/overview,"Morgan, B., Holtzman, N. S., Hines, C. A., Dockter, E., & Pichon, P. (2026). Do personal values predict music preferences, above and beyond personality traits? Journal of Individual Differences, 47(1), 21–31"
10.1027/1614-,morgan_2026_music_personality_pvq,never_assessed,,21.0,496,,10.1027/1614-,https://osf.io/g8dvj/overview,"Morgan, B., Holtzman, N. S., Hines, C. A., Dockter, E., & Pichon, P. (2026). Do personal values predict music preferences, above and beyond personality traits? Journal of Individual Differences, 47(1), 21–31"
10.1027/1614-,morgan_2026_music_personality_stompr,never_assessed,,23.0,499,,10.1027/1614-,https://osf.io/g8dvj/overview,"Morgan, B., Holtzman, N. S., Hines, C. A., Dockter, E., & Pichon, P. (2026). Do personal values predict music preferences, above and beyond personality traits? Journal of Individual Differences, 47(1), 21–31"
10.1027/1614-0001/a000440,autism_blotner_2025_s1_aq,never_assessed,,50.0,535,,10.1027/1614-0001/a000440,https://osf.io/uv6mf/,"Blötner, C., & Kaminski, A. (2025, June 26). Challenging the “Empathic Deficits Hypothesis” of Machiavellianism: Lack of motivation rather than lack of ability. Retrieved fromosf.io/uv6mff"
10.1027/1614-0001/a000440,autism_blotner_2025_s1_bes,never_assessed,,20.0,535,,10.1027/1614-0001/a000440,https://osf.io/uv6mf/,"Blötner, C., & Kaminski, A. (2025, June 26). Challenging the “Empathic Deficits Hypothesis” of Machiavellianism: Lack of motivation rather than lack of ability. Retrieved fromosf.io/uv6mff"
10.1027/1614-0001/a000440,autism_blotner_2025_s1_tactics,never_assessed,,6.0,535,,10.1027/1614-0001/a000440,https://osf.io/uv6mf/,"Blötner, C., & Kaminski, A. (2025, June 26). Challenging the “Empathic Deficits Hypothesis” of Machiavellianism: Lack of motivation rather than lack of ability. Retrieved fromosf.io/uv6mff"
10.1027/1614-0001/a000440,autism_blotner_2025_s1_views,never_assessed,,6.0,535,,10.1027/1614-0001/a000440,https://osf.io/uv6mf/,"Blötner, C., & Kaminski, A. (2025, June 26). Challenging the “Empathic Deficits Hypothesis” of Machiavellianism: Lack of motivation rather than lack of ability. Retrieved fromosf.io/uv6mff"
10.1027/1614-0001/a000440,autism_blotner_2025_s2_acme,never_assessed,,36.0,535,,10.1027/1614-0001/a000440,https://osf.io/uv6mf/,"Blötner, C., & Kaminski, A. (2025, June 26). Challenging the “Empathic Deficits Hypothesis” of Machiavellianism: Lack of motivation rather than lack of ability. Retrieved fromosf.io/uv6mff"
10.1027/1614-0001/a000440,autism_blotner_2025_s2_aq,never_assessed,,10.0,535,,10.1027/1614-0001/a000440,https://osf.io/uv6mf/,"Blötner, C., & Kaminski, A. (2025, June 26). Challenging the “Empathic Deficits Hypothesis” of Machiavellianism: Lack of motivation rather than lack of ability. Retrieved fromosf.io/uv6mff"
10.1027/1614-0001/a000440,autism_blotner_2025_s2_ffmi,never_assessed,,52.0,535,,10.1027/1614-0001/a000440,https://osf.io/uv6mf/,"Blötner, C., & Kaminski, A. (2025, June 26). Challenging the “Empathic Deficits Hypothesis” of Machiavellianism: Lack of motivation rather than lack of ability. Retrieved fromosf.io/uv6mff"
10.1027/1614-0001/a000440,autism_blotner_2025_s2_qcae,never_assessed,,31.0,535,,10.1027/1614-0001/a000440,https://osf.io/uv6mf/,"Blötner, C., & Kaminski, A. (2025, June 26). Challenging the “Empathic Deficits Hypothesis” of Machiavellianism: Lack of motivation rather than lack of ability. Retrieved fromosf.io/uv6mff"
