"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,68
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,69
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,70
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,71
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,72
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,73
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,74
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,75
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,76
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,77
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,78
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,79
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,80
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,81
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,82
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,83
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,84
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,85
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,86
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,87
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Care_competent","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Care worker",NA,NA,88
