"table","instrument","instructions","section_id","section_prompt","item","item_text","correct_response","option_text","resp"
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","approach","Approachable",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","approach","Approachable",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","approach","Approachable",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","approach","Approachable",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","approach","Approachable",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","approach","Approachable",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","articula","Articulate",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","articula","Articulate",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","articula","Articulate",NA,"Slightly uncharacteristic, not typical",3
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","articula","Articulate",NA,"Uncertain",4
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","articula","Articulate",NA,"Slightly characteristic, typical",5
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","articula","Articulate",NA,"Moderately characteristic, typical",6
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","articula","Articulate",NA,"Very characteristic, typical",7
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","astute","Astute",NA,"Very uncharacteristic, not typical",1
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","astute","Astute",NA,"Moderately uncharacteristic, not typical",2
"goldberg_2018_eps_adjectives","Experimental Personality Survey (EPS), Eugene-Springfield Community Sample: Some Less Common Personality Terms (person-descriptive adjectives), plus Present Health Status and 9/11 exposure items",NA,"goldberg_2018_eps_adjectives_1","Please use these terms to describe yourself as accurately as possible. Describe yourself as you honestly see yourself, in relation to other persons you know who are of your same age and sex.","astute","Astute",NA,"Slightly uncharacteristic, not typical",3
