tier,score,source,title,doi,url,license,n_files,tabular,signals
A,10,mendeley,Turkish Version of Emotion Self-Regulation Questionnaire (ESQ): Its Psychometric Properties with Rasch Analysis and Two Route of Validation,10.17632/vp5v3xt7rj,https://data.mendeley.com/datasets/vp5v3xt7rj,CC BY 4.0,1,study2_moderationrole.sav,title:instrument;file:survey-format;files:tractable
A,10,datacite,Psychometric Properties of the Chinese Version of the Encouragement Character Strength Scale,10.17632/tnkv5z3byg,https://data.mendeley.com/datasets/tnkv5z3byg,CC BY 4.0,2,students598.sav|teacher433.sav,title:instrument;file:survey-format;files:tractable
A,10,zenodo,Artificial Intelligence in Psychotherapy Scale,10.5281/zenodo.14901927,https://zenodo.org/records/14901927,cc-by-4.0,1,AIPS.sav,title:instrument;file:survey-format;files:tractable
A,10,zenodo,Climate Anxiety and Psychological Resilience Scale,10.5281/zenodo.18601426,https://zenodo.org/records/18601426,cc-by-4.0,2,EFA.sav|CFA.sav,title:instrument;file:survey-format;files:tractable
A,10,surf,The Multidimensional Wellbeing in Youth Scale (MWYS): Development and Psychometric Properties_Datasets,10.34894/kyfsp5,https://doi.org/10.34894/KYFSP5,CC-BY-4.0,3,MWYS_Parallel Analysis.sav|MWYS_Study 1.sav|MWYS_Study 3.sav,title:instrument;file:survey-format;files:tractable
A,10,zenodo,BFI Inventory Scores,10.5281/zenodo.3695861,https://zenodo.org/records/3695861,cc-by-4.0,1,BFI Inventory With Reversed Scores.sav,title:instrument;file:survey-format;files:tractable
A,10,zenodo,Psychometric Assessment of the Structural-Functional Social Support Scale (SFSSS) among Chinese Older Adults,10.5281/zenodo.6426917,https://zenodo.org/records/6426917,cc-by-4.0,3,Test retest.sav|Study 1.sav|Study 2.sav,title:instrument;file:survey-format;files:tractable
A,10,surf,Diagnosing eyewitness identifications with reaction time based concealed information test:  The effect of viewpoint congruency between test and encoding,10.34894/k0wsn6,https://doi.org/10.34894/K0WSN6,"Our data, or part of the data,  has been set to restrictive because the data is pseudonymous and therefore subject to the EU GDPR privacy regulations. 
According to our policy, the researcher who deposited the data will be informed about the access request. The depositor of the data might contact the requester for further consultation about the (re)use of the data. If the researcher decides to make the data available an agreement needs to be signed. 
If this dataset also contains unrestricted data, a 'cc-zero public domain dedication' applies to these unrestricted data.
",6,E1_2CITvsLineupPerformanceData.sav|E1CIT Data.sav|E2LineupData.sav|E3_4CITvsLineupPerformanceData.sav|E3CIT Data.sav|E4LineupData.sav,title:measurement;file:survey-format;file:raw-ish;files:tractable;lic:cc0
A,10,zenodo,Assessing Mental Health Literacy in Jordan: A Factor Analysis and Rasch Analysis Study,10.5281/zenodo.10781205,https://zenodo.org/records/10781205,cc-by-4.0,1,mental health litracy.sav,title:instrument;file:survey-format;files:tractable
A,10,zenodo,Development and validation of an asthma self-knowledge questionnaire,10.5281/zenodo.11155084,https://zenodo.org/records/11155084,cc-by-4.0,1,DB-Asma.sav,title:instrument;file:survey-format;files:tractable
A,10,zenodo,Psychometric properties of the World Health Organization's Quality of Life (WHOQOL-BREF) questionnaire in Serbian medical students,10.5281/zenodo.3404237,https://zenodo.org/records/3404237,cc-by-4.0,2,WHOdef.sav r.sav 2.sav|engWHOdef.sav r.sav 2.sav,title:instrument;file:survey-format;files:tractable
A,10,zenodo,The Concurrent Validity of the Internet Addiction Test (IAT) and the Mobile Phone Dependence Questionnaire (MPDQ),10.5281/zenodo.1286048,https://zenodo.org/records/1286048,cc-by-4.0,1,The Concurrent Validity  2018.sav,title:instrument;file:survey-format;files:tractable
A,10,figshare,<b>Development and Validation of a Questionnaire for Measuring Perceived Parental Internet Support</b>,10.6084/m9.figshare.27635013.v1,https://figshare.com/articles/dataset/_b_Development_and_Validation_of_a_Questionnaire_for_Measuring_Perceived_Parental_Internet_Support_b_/27635013,CC BY 4.0,3,Sample2.sav|Sample3.sav|Sample4.sav,title:instrument;file:survey-format;files:tractable
A,10,dataverse,Replication Data for: From simple to complex: A revealed preference test of discrete choice experiment designs,10.7910/dvn/kp7pu4,https://doi.org/10.7910/DVN/KP7PU4,CC0 1.0,1,DCE_field_raw.dta,title:measurement;file:survey-format;file:raw-ish;files:tractable;lic:cc0
A,10,zenodo,Turkish Adaptation of the Abbreviated Place Attachment Scale (APAS) and Its Relationship with Well-Being After Earthquakes Dataset,10.5281/zenodo.17037365,https://zenodo.org/records/17037365,cc-by-4.0,3,AFA.sav|II.Study.sav|DFA.sav,title:instrument;file:survey-format;files:tractable
A,10,figshare,"The General Attitudes towards Artificial Intelligence Scale (GAAIS): Confirmatory Validation and Associations with Personality, Corporate Distrust, and General Trust",10.6084/m9.figshare.20071678.v1,https://tandf.figshare.com/articles/dataset/The_General_Attitudes_towards_Artificial_Intelligence_Scale_GAAIS_Confirmatory_Validation_and_Associations_with_Personality_Corporate_Distrust_and_General_Trust/20071678,CC BY 4.0,2,hihc_a_2085400_sm3098.sav|hihc_a_2085400_sm3014.sav,title:instrument;file:survey-format;files:tractable
A,10,figshare,"Two is more valid than one, but is six even better? The factor structure of the Self-Compassion Scale (SCS)",10.1371/journal.pone.0207706,https://plos.figshare.com/articles/dataset/Two_is_more_valid_than_one_but_is_six_even_better_The_factor_structure_of_the_Self-Compassion_Scale_SCS_/7426262,CC BY 4.0,2,pone.0207706.s006.sav|pone.0207706.s007.sav,title:instrument;file:survey-format;files:tractable
A,10,zenodo,Validation of the Arabic version of the mental toughness questionnaire,10.5281/zenodo.6073642,https://zenodo.org/records/6073642,cc-by-4.0,1,MTQ48 p853.sav,title:instrument;file:survey-format;files:tractable
A,10,zenodo,"Questionnaire on economic sectors' perceptions, motivations and confidence in freshwater nature-based solutions",10.5281/zenodo.17141074,https://zenodo.org/records/17141074,cc-by-4.0,1,"MERLIN all-sector questionnaire_April 23, 2024_09.03.sav",title:instrument;file:survey-format;files:tractable
A,9,dataverse,Replication data for: Moral Foundations Questionnaire: US national representative sample data Spring 2011,10.7910/dvn/el4kpr,https://doi.org/10.7910/DVN/EL4KPR,CC0 1.0,1,Gries.Spring.2011.MFQ.YouGov.US.data.xls,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Questionnaire and Interview Results,10.7910/dvn/ntvw8t,https://doi.org/10.7910/DVN/NTVW8T,CC0 1.0,1,data.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Cycling Behavior Questionnaire in 19 countries,10.7910/dvn/ep6qln,https://doi.org/10.7910/DVN/EP6QLN,CC0 1.0,1,Raw data (CBQ-19).csv,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Validation of the blended learning usability evaluation – questionnaire (BLUE-Q) through an innovative Bayesian questionnaire validation approach,10.7910/dvn/0ef5ki,https://doi.org/10.7910/DVN/0EF5KI,CC0 1.0,1,jeehp-21-31-dataset.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Development of the clinical teaching effectiveness questionnaire in the United States,10.7910/dvn/7qpcvv,https://doi.org/10.7910/DVN/7QPCVV,CC0 1.0,1,Jeehp_14_14_raw data.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,COFF-NC Food Processing Worker Enrollment Questionnaire Data,10.7910/dvn/eciqxl,https://doi.org/10.7910/DVN/ECIQXL,CC0 1.0,1,Original Data.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Research project dataset: Reading Motivation Questionnaire (two independent studies),10.7910/dvn/jqeybb,https://doi.org/10.7910/DVN/JQEYBB,CC0 1.0,1,Base de datos RMQ.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Replication Data for: Data base of Validation and Analysis of the metric Properties of the Leadership Questionnaire,10.7910/dvn/aex8pp,https://doi.org/10.7910/DVN/AEX8PP,CC0 1.0,1,Data base of Validation and analysis of the metric properties of the Leadership Virtues Questionnaire.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,The job competency of radiological technologists in Korea based on specialists opinion and questionnaire survey,10.7910/dvn/ggktmc,https://doi.org/10.7910/DVN/GGKTMC,CC0 1.0,2,Jeehp_14_9_1_coding data.xlsx|Jeehp_14_9_2_coding data.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Social Media and Body Dissatisfaction Questionnaire Study For Those Aged 13-24 Years Old,10.7910/dvn/lepbdf,https://doi.org/10.7910/DVN/LEPBDF,CC0 1.0,1,Social Media Questionnaire (Responses).xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,What impacts students’ satisfaction the most from Medicine Student Experience Questionnaire in Australia: a validity study,10.7910/dvn/sq8pjy,https://doi.org/10.7910/DVN/SQ8PJY,CC0 1.0,1,jeehp-20-02-dataset1.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,figshare,Assessment of health literacy among migrant populations in Southern Spain,10.6084/m9.figshare.31078552.v1,https://figshare.com/articles/dataset/Assessment_of_health_literacy_among_migrant_populations_in_Southern_Spain/31078552,CC BY 4.0,1,Datos_HL_Migrant_.sav,title:measurement;file:survey-format;file:raw-ish;files:tractable
A,9,mendeley,Health information Literacy of Nigerians on the Preventive measures of COVID-19: A cross sectional survey data,10.17632/cf3s3v8wb3,https://data.mendeley.com/datasets/cf3s3v8wb3,CC BY 4.0,1,SPSS-DATA-COVID-19.sav,title:measurement;file:survey-format;file:raw-ish;files:tractable
A,9,scholars_portal,"DEPRESSD - Minimal Detectable Change of the Patient Health Questionnaire-9 (PHQ-9), Patient Health Questionnaire-8 (PHQ-8), and Patient Health Questionnaire-2 (PHQ-2): An Individual Patient Data Meta-Analysis",10.5683/sp3/ehvwwj,https://doi.org/10.5683/SP3/EHVWWJ,CC0 1.0,3,clean_data_PHQ2.csv|clean_data_PHQ8.csv|clean_data_PHQ9.csv,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,scholars_portal,"Adaptation of Canadian private forest owners to climate change: questionnaire form, response dataset, and variable description",10.5683/sp3/yykrdc,https://doi.org/10.5683/SP3/YYKRDC,CC0 1.0,1,2022_Fouqueray-et-al_Questionnaire_Full-responses.tab,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,scholars_portal,Cannabis Health Literacy Rasch Validation Data,10.5683/sp3/wm4bdu,https://doi.org/10.5683/SP3/WM4BDU,CC0 1.0,1,CHLQ_RaschDataset_Feb2024.tab,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,surf,Study 3: Psychometric properties of the Feedback Orientation Scale in the clinical workplace of health professions students.,10.34894/hb8h7o,https://doi.org/10.34894/HB8H7O,CC0-1.0,1,FOS Responses.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,"Replication Data for ""How Do Policy Environments Shape Public Service Motivation during the National Disaster? Evidence from Large-Scale Survey Experiments""",10.7910/dvn/3yqpyz,https://doi.org/10.7910/DVN/3YQPYZ,CC0 1.0,1,Dataset JPP.tab,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Replication Data for: An Ordinal Item Response Model for Understanding Attitudes,10.7910/dvn/czjjaf,https://doi.org/10.7910/DVN/CZJJAF,CC0 1.0,1,Data.RData,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Replication Data for Psychometric Evaluation of the Turkish Version of the Anticipated Food Scarcity Scale (AFSS) in Female University Students,10.7910/dvn/zcg7hg,https://doi.org/10.7910/DVN/ZCG7HG,CC0 1.0,1,AFSS_datasset.csv,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Psychometric properties of the Modified Yale Food Addiction Scale 2.0 (mYFAS 2.0) in Depressive Disorders,10.7910/dvn/lkefci,https://doi.org/10.7910/DVN/LKEFCI,CC0 1.0,1,mYFASinDEP_Dataset.xlsx,title:instrument;file:raw-ish;files:tractable;lic:cc0
A,9,dataverse,Do Large Language Models Simulate Moral Identity? A Psychometric Analysis Using Moral Identity Scale (MIS),10.7910/dvn/tlkxaz,https://doi.org/10.7910/DVN/TLKXAZ,CC0 1.0,6,Baseline descriptive data.xlsx|Baseline.tab|Full data.tab|LLM& Human comparison.tab|Unbiased data.tab|Unbiased descriptive data.xls,title:instrument;file:raw-ish;files:tractable;lic:cc0
B,8,dataverse,"Replication Data for: ""Taking Teacher Evaluation to Scale: The Effect of State Reforms on Achievement and Attainment""",10.7910/dvn/ehbgow,https://doi.org/10.7910/DVN/EHBGOW,CC0 1.0,21,Bayesian Analysis.xlsx|treatment_data.xlsx,title:instrument;file:raw-ish;lic:cc0
B,8,dataverse,"Replication Data for: Preißinger, Maria and Schoen, Harald (2018): Entity and incremental theory of personality: Revisiting the validity of indicators. Personality and Individual Differences 130: 21-25.",10.7910/dvn/bqpp7z,https://doi.org/10.7910/DVN/BQPP7Z,CC0 1.0,2,D-P17-5686+Uni+Mannheim+Laientheorie+Welle+2+DE_Finale+Daten_2.dta|Respondi_Laientheorie_alle+Interviews_aufbereitet.dta,title:measurement;file:survey-format;files:tractable;lic:cc0
B,8,dataverse,"Cognitive science in the field: A preschool intervention durably improves non-symbolic, but not symbolic, mathematics",10.7910/dvn/lclkdt,https://doi.org/10.7910/DVN/LCLKDT,CC0 1.0,2,MainData.dta,file:survey-format;file:raw-ish;files:tractable;lic:cc0
B,8,dataverse,"Replication Data for: ""Cognitive Biases and Communication Strength in Social Networks: The Case of Episodic Frames""",10.7910/dvn/em3az2,https://doi.org/10.7910/DVN/EM3AZ2,CC0 1.0,5,Replication Data 1 - Test 1-3.dta|Replication Data 2- Test 1-3 - Pre-test.dta|Replication Data 3 - Test 1-3 - Human Coding.dta|Replication Data 4 - Test 1 - Supplemental Experiment.dta|Replication Data 5 - Test 2 - Supplemental Study.dta,file:survey-format;file:raw-ish;files:tractable;lic:cc0
B,8,figshare,Validation of Online Histrionic Personality Scale Indonesian version,10.6084/m9.figshare.30581267.v1,https://figshare.com/articles/dataset/Validation_of_Online_Histrionic_Personality_Scale_Indonesian_version/30581267,CC BY 4.0,1,OHPS validation dataset.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,figshare,"Data_Sheet_1_The Stress and Adversity Inventory for Adults (Adult STRAIN) in Brazilian Portuguese: Initial Validation and Links With Executive Function, Sleep, and Mental and Physical Health.csv",10.3389/fpsyg.2019.03083.s001,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_The_Stress_and_Adversity_Inventory_for_Adults_Adult_STRAIN_in_Brazilian_Portuguese_Initial_Validation_and_Links_With_Executive_Function_Sleep_and_Mental_and_Physical_Health_csv/11744082,CC BY 4.0,1,Data_Sheet_1_The Stress and Adversity Inventory for Adults (Adult STRAIN) in Brazilian Portuguese: Initial Validation and Links With Executive Functio.csv,title:instrument;file:raw-ish;files:tractable
B,8,dataverse,Replication Data for: Party or Policy? The Role of Policy Partisanship in Voter Decision-Making,10.7910/dvn/aez83r,https://doi.org/10.7910/DVN/AEZ83R,CC0 1.0,5,1710000501_databaseLoadingData.csv|1710000901_databaseLoadingData.csv|2021 Canadian Election Study v2.0.dta,file:survey-format;file:raw-ish;files:tractable;lic:cc0
B,8,dataverse,Do Opposites Detract? Intrahousehold Preference Heterogeneity and Inefficient Strategic Savings,10.7910/dvn/qquizc,https://doi.org/10.7910/DVN/QQUIZC,CC0 1.0,4,PrivateSavings_IndLevelData_Final.dta,file:survey-format;file:raw-ish;files:tractable;lic:cc0
B,8,dataverse,Replication Data for: Context-Driven Attitude Formation: The Difference Between Supporting Free Trade in the Abstract and Supporting Specific Trade Agreements,10.7910/dvn/fdsxmr,https://doi.org/10.7910/DVN/FDSXMR,CC0 1.0,2,dataset appendix MV jungherr et al RIPE.dta|dataset jungherr et al RIPE.dta,file:survey-format;file:raw-ish;files:tractable;lic:cc0
B,8,figshare,Anonymized survey dataset of Digital Health Literacy Scale for Chinese Undergraduate Students,10.6084/m9.figshare.33014132.v1,https://figshare.com/articles/dataset/Anonymized_survey_dataset_of_Digital_Health_Literacy_Scale_for_Chinese_Undergraduate_Students/33014132,CC BY 4.0,1,Anonymized_dataset_Digital_Health_Literacy.xls,title:instrument;file:raw-ish;files:tractable
B,8,mendeley,Data of the Questionnaire on Medical Students' Digital _Intelligent Literacy,10.17632/4fp3nxmcgs,https://data.mendeley.com/datasets/4fp3nxmcgs,CC BY 4.0,1,Questionnaire Data.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,mendeley,Data for: Using The Feature Selection with Genetic Algorithm to Abbreviate Indonesia’s Health Literacy Survey Questionnaire (HLS-EU) and Comparing the Accurate Classification among the Datasets from Existing Short Version of HLS-EU,10.17632/zr54c7rxs3,https://data.mendeley.com/datasets/zr54c7rxs3,CC BY 4.0,1,data hl47.xlsx,title:instrument;file:raw-ish;files:tractable
B,8,datacite,DATASET of Online Self-Regulated Learning Questionnaire in a Russian MOOC,10.17632/49bpf62352.2,https://data.mendeley.com/datasets/49bpf62352/2,CC BY 4.0,1,PRETEST MOOC_ ОПРОС (Responses).xlsx,title:instrument;file:raw-ish;files:tractable
