table,was,now,kind
uti_newlands_2023_phq,Adult (18+),Adult (18+),confirmed
wang_2016_study1_relationship,Adult (18+),Adult (18+),confirmed
wang_2016_study1_se,Adult (18+),Adult (18+),confirmed
wang_2016_study1_power,Adult (18+),Adult (18+),confirmed
wang_2016_study1_authliving,Adult (18+),Adult (18+),confirmed
vermeiren_2022_rf,Adult (18+),Adult (18+),confirmed
vermeiren_2022_vocab,Adult (18+),Adult (18+),confirmed
vermeiren_2022_comp,Adult (18+),Adult (18+),confirmed
wang_2016_study3_power,Adult (18+),Adult (18+),confirmed
wang_2016_study3_se,Adult (18+),Adult (18+),confirmed
vermeiren_2022_gk,Adult (18+),Adult (18+),confirmed
wang_2016_study3_auth,Adult (18+),Adult (18+),confirmed
vanteffelen_2020_foa,Adult (18+),Adult (18+),confirmed
vermeiren_2022_bfi,Adult (18+),Adult (18+),confirmed
vollbracht_et_al_2026_ambulatory_assessment,Adult (18+),Adult (18+),confirmed
vanteffelen_2020_trait_anger,Adult (18+),Adult (18+),confirmed
vanteffelen_2020_pid5_hostility,Adult (18+),Adult (18+),confirmed
vanteffelen_2020_aq_hostility,Adult (18+),Adult (18+),confirmed
wang_2016_study1_authalien,Adult (18+),Adult (18+),confirmed
vanteffelen_2020_rpq,Adult (18+),Adult (18+),confirmed
vermeiren_2022_art,Adult (18+),Adult (18+),confirmed
van_der_donk_2019_bdi,Adult (18+),Adult (18+),confirmed
validatedtouchvideo_smit_2025_threat,Adult (18+),Adult (18+),confirmed
vermeiren_2022_nd,Adult (18+),Adult (18+),confirmed
wang_2016_study1_authexternal,Adult (18+),Adult (18+),confirmed
vocab_assessment_3_to_8_year_old_children,Child (<18y),Child (<18y),confirmed
west_2021_retaliatory_aggression_bscs,Adult (18+),Adult (18+),confirmed
west_2021_retaliatory_aggression_acq,Adult (18+),Adult (18+),confirmed
weeldenburg_2022_targetmtpq,Child (<18y),Child (<18y),confirmed
weber2026_name_knowledge,Adult (18+),Adult (18+),confirmed
west_2021_retaliatory_aggression_ars,Adult (18+),Adult (18+),confirmed
wen_2022_pyd,Child (<18y),Child (<18y),confirmed
west_2021_retaliatory_aggression_bpaq,Adult (18+),Adult (18+),confirmed
wang2022_dass_anxiety,Child (<18y),Child (<18y),confirmed
wang2022_dass_stress,Child (<18y),Child (<18y),confirmed
wang2022_iat,Child (<18y),Child (<18y),confirmed
wang2022_dass_depression,Child (<18y),Child (<18y),confirmed
weeldenburg_2022_brpeq_motivation,Child (<18y),Child (<18y),confirmed
wang2022_igas,Child (<18y),Child (<18y),confirmed
wang2022_fomo,Child (<18y),Child (<18y),confirmed
wang_2025_impulse_control,Child (<18y),Child (<18y),confirmed
wang_2025_growth_mindset,Child (<18y),Child (<18y),confirmed
wang_2025_cognitive_fusion,Child (<18y),Child (<18y),confirmed
wang_2025_automatic_thoughts,Child (<18y),Child (<18y),confirmed
wang_2016_study3_social_desirability,Adult (18+),Adult (18+),confirmed
wolf_2017_study2_vitality_post,Adult (18+),Adult (18+),confirmed
wolf_2017_study2_posaff_post,Adult (18+),Adult (18+),confirmed
wolf_2017_study2_posaff_pre,Adult (18+),Adult (18+),confirmed
wolf_2017_study2_anxiety_pre,Adult (18+),Adult (18+),confirmed
wolf_2017_study2_nature_connect,Adult (18+),Adult (18+),confirmed
wolf_2017_study2_anxiety_post,Adult (18+),Adult (18+),confirmed
wolf_2017_study1_anxiety,Adult (18+),Adult (18+),confirmed
wolf_2017_study1_posaff,Adult (18+),Adult (18+),confirmed
wilmer-mrmet-and-rmet-validation-data-set-2022,Non-human,Mixed,Non-human preserved
williams-cps2019,Adult (18+),Adult (18+),confirmed
wolf_2017_study1_vitality,Adult (18+),Adult (18+),confirmed
williams-cps2018,Adult (18+),Adult (18+),confirmed
williams-brat2020-study2,Adult (18+),Adult (18+),confirmed
wiedemann_2021_text_readability,Adult (18+),Adult (18+),confirmed
westhoff2023_stopd,Adult (18+),Adult (18+),confirmed
wicherts_2023_5pft,Adult (18+),Adult (18+),confirmed
westhoff2023_pbat,Adult (18+),Adult (18+),confirmed
wiedemann_2021_risk_perception,Adult (18+),Adult (18+),confirmed
west_2021_retaliatory_aggression_cast,Adult (18+),Adult (18+),confirmed
wijesinghe_2025_sustained_agile_usage,Child (<18y),Child (<18y),confirmed
williams-brat2020_study1,Adult (18+),Adult (18+),confirmed
wolf_2017_study2_video_liking,Adult (18+),Adult (18+),confirmed
west_2021_retaliatory_aggression_study4_deq,Adult (18+),Adult (18+),confirmed
wilmer-mrmet-normative-data-set-2022,Non-human,Mixed,Non-human preserved
wilmer-rmet-normative-data-set-2022,Non-human,Mixed,Non-human preserved
wurm_2016_hbi,Adult (18+),Adult (18+),confirmed
wolters2026_css,Adult (18+),Adult (18+),confirmed
xu_2016_pqb,Mixed,Mixed,confirmed
wolters2026_panas_pa,Adult (18+),Adult (18+),confirmed
wolf_2017_study2_vitality_pre,Adult (18+),Adult (18+),confirmed
wolters2026_wi,Adult (18+),Adult (18+),confirmed
xiong_2025_dass21,Adult (18+),Adult (18+),confirmed
wolters2026_symptom_concerns,Adult (18+),Adult (18+),confirmed
wooly_hartman2022,Adult (18+),Adult (18+),confirmed
xu_2023_hi,Adult (18+),Adult (18+),confirmed
wurm_2016_mdi,Adult (18+),Adult (18+),confirmed
wolters2026_panas_na,Adult (18+),Adult (18+),confirmed
xu_2023_mi,Adult (18+),Adult (18+),confirmed
xu_2023_oic,Adult (18+),Adult (18+),confirmed
xu_2023_pca,Adult (18+),Adult (18+),confirmed
xu_2025_hcq_p,Adult (18+),Adult (18+),confirmed
xue_2024_full_dataset,Adult (18+),Adult (18+),confirmed
xue_2024_study2_efa,Adult (18+),Adult (18+),confirmed
xue_2024_study3_cfa,Adult (18+),Adult (18+),confirmed
yang_2023_emotional_eating_cesd,Adult (18+),Adult (18+),confirmed
yang_2023_emotional_eating_ders,Adult (18+),Adult (18+),confirmed
yang_2023_emotional_eating_eesr,Adult (18+),Adult (18+),confirmed
yang_2023_emotional_eating_uppsp,Adult (18+),Adult (18+),confirmed
yang_2026_erq,Mixed,Mixed,confirmed
yang_2026_igd_benefits,Child (<18y),Child (<18y),confirmed
yang_2026_igd_criteria,Child (<18y),Child (<18y),confirmed
yang_2026_pars3,Mixed,Mixed,confirmed
yang_2026_rrs,Mixed,Mixed,confirmed
yang_2026_stress_response,Mixed,Mixed,confirmed
yao_2020_bai,Adult (18+),Adult (18+),confirmed
yao_2020_bdi,Adult (18+),Adult (18+),confirmed
yao_2020_epq,Adult (18+),Adult (18+),confirmed
yao_2020_gad,Adult (18+),Adult (18+),confirmed
yao_2020_ius,Adult (18+),Adult (18+),confirmed
yao_2020_pswq,Adult (18+),Adult (18+),confirmed
yoshimura_2026_es_scale,Adult (18+),Adult (18+),confirmed
yoshimura_2026_isu_scale,Adult (18+),Adult (18+),confirmed
yoshimura_2026_psych_safety,Adult (18+),Adult (18+),confirmed
yu_2015_family_environment,Adult (18+),Adult (18+),confirmed
yu2025,Adult (18+),Adult (18+),confirmed
zaehl2023_hexaco,Adult (18+),Adult (18+),confirmed
zaehl2023_twq_balance,Adult (18+),Adult (18+),confirmed
zaehl2023_twq_cohesion,Adult (18+),Adult (18+),confirmed
zaehl2023_twq_commitment,Adult (18+),Adult (18+),confirmed
zaehl2023_twq_communication,Adult (18+),Adult (18+),confirmed
zaehl2023_twq_coordination,Adult (18+),Adult (18+),confirmed
zaehl2023_twq_support,Adult (18+),Adult (18+),confirmed
zvi_2022_harassment_perception,Adult (18+),Adult (18+),confirmed
zvi_2022_legal_judgment,Adult (18+),Adult (18+),confirmed
zhao_2025_digital_literacy,Adult (18+),Adult (18+),confirmed
zvi_2022_rei,Adult (18+),Adult (18+),confirmed
zhou_2025_ehealth_literacy,Adult (18+),Adult (18+),confirmed
zhou_2025_peer_relationship,Adult (18+),Adult (18+),confirmed
