_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license,refined_flag,refined_reason
,figshare,"Linear regression analyses predicting Calculation raw scores with chronological age, Reading Fluency, visual spatial working memory, verbal working memory, IQ, symbolic scores and nonsymbolic scores as predictors.",https://plos.figshare.com/articles/dataset/_Linear_regression_analyses_predicting_Calculation_raw_scores_with_chronological_age_Reading_Fluency_visual_spatial_working_memory_verbal_working_memory_IQ_symbolic_scores_and_nonsymbolic_scores_as_predictors_/737700,10.1371/journal.pone.0067918.t008,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Calculation</b>', '<b></b>', '<b></b>.1']",,,,,Table_8.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
10.6084/m9.figshare.25144025.v2,figshare,"<b>Psychometric Evaluation of the Insomnia Severity Index in 570,295 Chinese Adolescents: A Bifactor Item Response Theory Analysis</b>",https://figshare.com/articles/dataset/_b_Large-Scale_Evaluation_of_the_Insomnia_Severity_Index_in_570_295_Chinese_Adolescents_A_Bifactor_Item_Response_Theory_Analysis_b_/25144025,10.6084/m9.figshare.25144025.v2,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",22311705.0,5.0,39.0,114419.0,isi_bifactor_data.xlsx,0.0,,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
10.1371/journal.pone.0342658.s002,figshare,<p>Characteristics of questionnaire.</p>,https://plos.figshare.com/articles/dataset/_p_Characteristics_of_questionnaire_p_/31334484,10.1371/journal.pone.0342658.s002,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*",1086806.0,2.0,14.0,38814.5,pone.0342658.s002.xlsx,0.0,,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
10.7910/dvn/fddy2n,dataverse,Replication data for: Psychometric properties of the SL-7 scale in academic settings,https://doi.org/10.7910/DVN/FDDY2N,10.7910/dvn/fddy2n,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*",3085.0,2.0,5.0,308.5,Data.xlsx,0.0,cc0,not_item_response,"n_responses/n_participants/n_items ratio=308× — strongly suggests a long aggregate table, not individual responses"
,osf,Investigating the relationship between empathy and executive function,https://osf.io/9qjzm/,,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | license_unknown* — license '563c1cf88c5e4a3877f9e96c' not recognised as open; verify before submission",58077.0,2.0,99.0,293.3182,CombinedDataS1S2_Deidentified.csv,0.0,563c1cf88c5e4a3877f9e96c,not_item_response,"n_participants=2 but n_responses=58077 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=293×)"
10.7910/dvn/6oortc,dataverse,LLM Preference Alignment in Public Participation for Urban Redevelopment Planning,https://doi.org/10.7910/DVN/6OORTC,10.7910/dvn/6oortc,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['KEY', 'prompt']",,,,,Evaluation Data.xlsx,20.0,cc0,not_item_response,"Only 2 label-style columns (['KEY', 'prompt']) — likely a reference list or name table, not person×item data"
https://osf.io/ys64x/,osf,Cross-cultural invariance of the Short Dark Triad and Dirty Dozen scales across four countries,https://osf.io/ys64x/,,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | license_unknown* — license '563c1cf88c5e4a3877f9e96a' not recognised as open; verify before submission",127605.0,4.0,47.0,678.75,4 countries DD-SD3.xlsx,1.0,563c1cf88c5e4a3877f9e96a,not_item_response,"n_participants=4 but n_responses=127605 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=679×)"
10.7910/dvn/sq8pjy,dataverse,What impacts students’ satisfaction the most from Medicine Student Experience Questionnaire in Australia: a validity study,https://doi.org/10.7910/DVN/SQ8PJY,10.7910/dvn/sq8pjy,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",44694.0,3.0,26.0,573.0,jeehp-20-02-dataset1.xlsx,0.0,cc0,not_item_response,"n_participants=3 but n_responses=44694 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=573×)"
10.3389/fpsyg.2022.919764.s001,figshare,"Table_1_The Arabic version of the modified-abbreviated math anxiety scale: Psychometric properties, gender differences, and associations with different forms of anxiety and math achievement.XLSX",https://frontiersin.figshare.com/articles/dataset/Table_1_The_Arabic_version_of_the_modified-abbreviated_math_anxiety_scale_Psychometric_properties_gender_differences_and_associations_with_different_forms_of_anxiety_and_math_achievement_XLSX/21819360,10.3389/fpsyg.2022.919764.s001,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",69198.0,2.0,65.0,532.2923,"Table_1_The Arabic version of the modified-abbreviated math anxiety scale: Psychometric properties, gender differences, and associations with differen.XLSX",0.0,cc-by,not_item_response,"n_participants=2 but n_responses=69198 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=532×)"
10.7910/dvn/nvepou,dataverse,Psychometric Network Analysis,https://doi.org/10.7910/DVN/NVEPOU,10.7910/dvn/nvepou,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",67000.0,2.0,67.0,500.0,Veri.xlsx,0.0,cc0,not_item_response,"n_participants=2 but n_responses=67000 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=500×)"
10.3389/fpsyg.2024.1232312.s001,figshare,Data_Sheet_1_Big Five personality and mind wandering in athletes: mediating role of trait anxiety.CSV,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Big_Five_personality_and_mind_wandering_in_athletes_mediating_role_of_trait_anxiety_CSV/25210199,10.3389/fpsyg.2024.1232312.s001,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",47670.0,2.0,70.0,340.5,Data_Sheet_1_Big Five personality and mind wandering in athletes: mediating role of trait anxiety.CSV,0.0,cc-by,not_item_response,"n_participants=2 but n_responses=47670 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=340×)"
,figshare,Association of <i>rs807724</i> with reading and reading-related cognitive skills.,https://plos.figshare.com/articles/dataset/Association_of_i_rs807724_i_with_reading_and_reading_related_cognitive_skills_/3194206,10.1371/journal.pone.0153603.t003,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'RF', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'CCR', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'MP', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12', 'Unnamed: 13', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 16']",,,,,Table 3.xls,0.0,cc-by,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
,figshare,"Mean scores, standard deviations and ranges for the children’s reaction time on the Flanker task.",https://plos.figshare.com/articles/dataset/Mean_scores_standard_deviations_and_ranges_for_the_children_s_reaction_time_on_the_Flanker_task_/4019298,10.1371/journal.pone.0152409.t011,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Global</b>', '<b>Congruent trials</b>', '<b>Incongruent trials</b>', '<b>Flanker effect</b>']",,,,,Table 11.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
,figshare,"<i>Demographic variables</i>, <i>language proficiencies</i>, <i>and other general cognitive abilities of the mono-dialect and bi-dialect group</i>.",https://plos.figshare.com/articles/dataset/_i_Demographic_variables_i_i_language_proficiencies_i_i_and_other_general_cognitive_abilities_of_the_mono-dialect_and_bi-dialect_group_i_/3953949,10.1371/journal.pone.0150492.t001,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Mono-dialect</b>', '<b>Bi-dialect</b>']",,,,,Table 1.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
,figshare,Flanker task performance in OSA patients and controls.,https://plos.figshare.com/articles/dataset/Flanker_task_performance_in_OSA_patients_and_controls_/3441647,10.1371/journal.pone.0157575.t002,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Patients with OSA (n = 25)</b>', '<b>Controls (n = 12)</b>', '<b><i>p</i> value</b>']",,,,,Table 2.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
,figshare,Partial correlations with Letter-speech sound fluency factor score and post-test scores in reading fluency (pre-test controlled).,https://plos.figshare.com/articles/dataset/_Partial_correlations_with_Letter_speech_sound_fluency_factor_score_and_post_test_scores_in_reading_fluency_pre_test_controlled_/1616104,10.1371/journal.pone.0143914.t008,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Partial correlations with the factor LSS fluency</b>', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6']",,,,,Table_8.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
,figshare,"Peak activations derived from an analysis of the Flanker [bi fi > bc fc], the Garner conflict [fc fi > bc bi] and an interaction analysis [(fi > fc) > (bi > bc)] across the whole experiment.",https://plos.figshare.com/articles/dataset/_Peak_activations_derived_from_an_analysis_of_the_Flanker_bi_fi_gt_bc_fc_the_Garner_conflict_fc_fi_gt_bc_bi_and_an_interaction_analysis_fi_gt_fc_gt_bi_gt_bc_across_the_whole_experiment_/1343409,10.1371/journal.pone.0120582.t002,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>Region</b>', '<b>MNI coordinates</b>', '<b><i>t</i></b>', '<b>Cluster size</b>']",,,,,Table_2.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
,figshare,"Summary of results before and after training in WISC III Subtests, Auditory attention test, Self Esteem Competence Scale and Musical tasks.",https://plos.figshare.com/articles/dataset/_Summary_of_results_before_and_after_training_in_WISC_III_Subtests_Auditory_attention_test_Self_Esteem_Competence_Scale_and_Musical_tasks_/1556207,10.1371/journal.pone.0138715.t003,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', 'Unnamed: 1', '<b>Before training</b>', 'Unnamed: 3', '<b>After training</b>', 'Unnamed: 5', '<b></b>.1', 'Unnamed: 7']",,,,,Table_3.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
,figshare,"Summary of hierarchical multiple regression analysis for age of ASL acquisition, ASL fluency, and fingerspelling skill predicting reading fluency scores.",https://plos.figshare.com/articles/dataset/_Summary_of_hierarchical_multiple_regression_analysis_for_age_of_ASL_acquisition_ASL_fluency_and_fingerspelling_skill_predicting_reading_fluency_scores_/1561769,10.1371/journal.pone.0139610.t002,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Predictor and Step</b>', '<b>β</b>', '<b>R<sup>2</sup></b>', '<b>∆R<sup>2</sup></b>', '<b>∆F<sup><a href=""http://www.plosone.org/article/info:doi/10.1371/journal.pone.0139610#t002fn003"" target=""_blank"">&#8224;</a></sup></b>']",,,,,Table_2.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
,figshare,Pearson correlations between the Lexical learning task and other cognitive tasks.,https://plos.figshare.com/articles/dataset/Pearson_correlations_between_the_Lexical_learning_task_and_other_cognitive_tasks_/11851413,10.1371/journal.pone.0228129.t005,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b></b>', '<b>I<sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">talian</sc></b>', '<b>E<sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">nglish</sc></b>', '<b>D<sc",,,,,Table 5.xls,0.0,cc-by,not_item_response,"HTML markup in column names — file is a scraped paper table, not raw data"
