source,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files,refined_flag,refined_reason
plos,10.1371/journal.pone.0251551,Happy just because. A cross-cultural study on subjective wellbeing in three Indigenous societies,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0251551,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0251551.s002",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0251551_S1_Data.xlsx,9440.0,3.0,8.0,393.3333,0.0,not_item_response,"n_responses/n_participants/n_items ratio=393× — strongly suggests a long aggregate table, not individual responses"
plos,10.1371/journal.pone.0132438,Comparing Happiness and Hypomania Risk: A Study of Extraversion and Neuroticism Aspects,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0132438,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Raw Data.    Data for all waves can be accessed here. 
  htt",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0132438_S1_File.csv,173563.0,3.0,173.0,334.4181,1.0,not_item_response,"n_participants=3 but n_responses=173563 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=334×)"
plos,10.1371/journal.pone.0286992,I can see (myself) clearly now: Exploring the mediating role of self-concept clarity in the association between self-compassion and indicators of well-being,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0286992,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0286992.s001",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0286992_S1_Data.csv,64081.0,2.0,270.0,118.6685,0.0,not_item_response,"n_participants=2 but n_responses=64081 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=119×)"
plos,10.1371/journal.pone.0229354,Artificial neural networks for predicting social comparison effects among female Instagram users,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0229354,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Timestamp', '1. If I could only visit one place on the Internet, it would be Instagram.', ""2. I feel bad if I don't check my Instagram profile at least once a day."", '3. I often look for Internet access to look at Instagram.', '4. I usually go to Insta",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0229354_S2_Dataset.xlsx,,,,,0.0,not_item_response,"Column names match a literature-review or results table (Study Type, Key Findings, Theme, etc.) — not item-response data"
plos,10.1371/journal.pone.0214935,Can mindfulness mitigate the energy-depleting process and increase job resources to prevent burnout? A study on the mindfulness trait in the school context,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0214935,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction*, imputed_values* | SI caption: process.   https://doi.org/10.1371/journal.pone.0214935.s001",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0214935_S1_File.sav,7518.0,2.0,8.0,469.875,0.0,not_item_response,"n_responses/n_participants/n_items ratio=470× — strongly suggests a long aggregate table, not individual responses"
plos,10.1371/journal.pone.0268027,Validation study of a wellbeing scale (SPANE) in the Arab Gulf region: A multicountry study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0268027,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: Survey data.    The SPSS data of SPANE and SWLS in the Arab ",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0268027_S1_File.sav,15323.0,1.0,11.0,1393.0,0.0,not_item_response,"n_participants=1 but n_responses=15323 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=1393×)"
plos,10.1371/journal.pone.0303370,"Effectiveness of a chatbot in improving the mental wellbeing of health workers in Malawi during the COVID-19 pandemic: A randomized, controlled trial",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0303370,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['S4 - Supplemental Information: Codebook and Deidentified Dataset', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4'] | SI caption: Codebook and deidentified dataset.   https://doi.org/10.1371",Deidentified study data are provided as  supplemental information .,,journal.pone.0303370_S4_File.xlsx,,,,,0.0,not_item_response,"Column names match a data dictionary / codebook (Variable Name, Variable Label, etc.) — this file describes the dataset, it is not the data itself"
plos,10.1371/journal.pone.0223855,The evolution of mental health outcomes across a combat deployment cycle: A longitudinal study of the Guam Army National Guard,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0223855,cc0,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction* | SI caption: Deidentified minimal dataset used in the MLM analyses.   htt",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0223855_S1_File.xlsx,4650.0,2.0,2.0,1162.5,0.0,not_item_response,"n_responses/n_participants/n_items ratio=1162× — strongly suggests a long aggregate table, not individual responses"
plos,10.1371/journal.pone.0176513,Evaluation of a transdiagnostic psychodynamic online intervention to support return to work: A randomized controlled trial,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0176513,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: SPSS-Data.   https://doi.org/10.1371/journal.pone.0176513.s0","The authors confirm that, for approved reasons, some access restrictions apply to the data underlying the findings. Due to ethical restrictions, the data cannot be made publicly available, but it is available upon request. The request should be directed to Dr. Rüdiger Zwerenz ( ruediger.zwerenz@unim",,journal.pone.0176513_S1_File.sav,541327.0,11.0,79.0,622.931,0.0,not_item_response,"n_responses/n_participants/n_items ratio=623× — strongly suggests a long aggregate table, not individual responses"
plos,10.1371/journal.pone.0334419,"Adverse childhood experiences, re-trafficking vulnerability, and mental health outcomes among women survivors of human trafficking in Kampala, Uganda: A cross-sectional analysis",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0334419,cc0,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: This is the dataset containing anonymized participant-level ",All relevant data used in this analysis are within the paper and its  Supporting Information  files.,,journal.pone.0334419_S1_Dataset.csv,2450.0,1.0,7.0,350.0,0.0,not_item_response,"n_responses/n_participants/n_items ratio=350× — strongly suggests a long aggregate table, not individual responses"
plos,10.1371/journal.pone.0271885,"Depression and anxiety and their associated factors among caregivers of children and adolescents with epilepsy in three selected hospitals in Amhara region, Ethiopia: A cross-sectional study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0271885,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0271885.s001",All relevant data are within the article and its  Supporting Information  files.,,journal.pone.0271885_S1_Dataset.sav,11873.0,5.0,31.0,76.6,0.0,not_item_response,"n_participants=5 but n_responses=11873 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=77×)"
plos,10.1371/journal.pone.0273950,Associations of trait emotional intelligence and stress with anxiety in Chinese medical students,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273950,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0273950.s001",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0273950_S1_Dataset.sav,73564.0,4.0,53.0,347.0,0.0,not_item_response,"n_participants=4 but n_responses=73564 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=347×)"
plos,10.1371/journal.pone.0209319,Assessing construct validity of the Grit-S in Chinese employees,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0209319,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Datasets-grit in chinese.   https://doi.org/10.1371/journal.",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0209319_S1_File.xlsx,103928.0,3.0,44.0,787.3333,0.0,not_item_response,"n_participants=3 but n_responses=103928 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=787×)"
plos,10.1371/journal.pone.0258100,"Burnout, does the university entrance test failing attribute? A Bangladeshi exploratory study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0258100,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0258100.s001",The data that support the findings of this study are available at the supplementary file.,,journal.pone.0258100_S1_Dataset.sav,33707.0,2.0,37.0,455.5,0.0,not_item_response,"n_participants=2 but n_responses=33707 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=456×)"
plos,10.1371/journal.pone.0168536,Experiential Avoidance Mediates the Association between Emotion Regulation Abilities and Loneliness,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0168536,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Raw data of experiential avoidance, emotion regulation abili",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0168536_S1_Dataset.sav,27000.0,2.0,54.0,250.0,0.0,not_item_response,"n_participants=2 but n_responses=27000 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=250×)"
