_key,source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files
,figshare,"<p>Convergent Validity Correlations Between PDWS Scores, SWLS, and FoMO Across Two Independent Subsamples.</p>",https://plos.figshare.com/articles/dataset/_p_Convergent_Validity_Correlations_Between_PDWS_Scores_SWLS_and_FoMO_Across_Two_Independent_Subsamples_p_/33124202,10.1371/journal.pone.0354474.t007,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify NUMERIC item columns, but 4 column(s) look like text-coded Likert items (e.g. ['<b>Sample 1 (EFA; n\u2009=\u2009225)</b>', 'Unnamed: 2', '<b>Sample 2 (CFA; n\u2009=\u2009225)</b>']) rather than numeric codes. Needs a human to confirm the category set/order and recode to numeric. | Colum",,,,,Table 7.xls,0.0
,figshare,"<p>Confirmatory Factor Analysis Model Fit Indices for the Second-Order PDWS Model (CFA Subsample, n = 225).</p>",https://plos.figshare.com/articles/dataset/_p_Confirmatory_Factor_Analysis_Model_Fit_Indices_for_the_Second-Order_PDWS_Model_CFA_Subsample_n_225_p_/33124193,10.1371/journal.pone.0354474.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Fit index</b>', '<b>Value</b>']",,,,,Table 4.xls,0.0
,figshare,"<p>Attachment to animals, socio-emotional support from animals, amount of animal contact, and animal species related to loneliness, life satisfaction, and psychological well-being.</p>",https://plos.figshare.com/articles/dataset/_p_Attachment_to_animals_socio-emotional_support_from_animals_amount_of_animal_contact_and_animal_species_related_to_loneliness_life_satisfaction_and_psychological_well-being_p_/33113800,10.1371/journal.pone.0352778.t006,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Outcome</b>', '<b>Parameter</b>', '<b>Coefficient</b>', '<b>95% CI</b>', '<b><i>p</i> value</b>']",,,,,Table 6.xls,0.0
,figshare,"<p>Loneliness, life satisfaction, psychological well-being, and human social support by pet ownership and regular animal contact status.</p>",https://plos.figshare.com/articles/dataset/_p_Loneliness_life_satisfaction_psychological_well-being_and_human_social_support_by_pet_ownership_and_regular_animal_contact_status_p_/33113794,10.1371/journal.pone.0352778.t004,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Outcome</b>', '<b>Parameter</b>', '<b>Coefficient</b>', '<b>95% CI</b>', '<b><i>p</i> value</b>']",,,,,Table 4.xls,0.0
,figshare,<p>Factors associated with respondents’ level of psychological wellbeing <i>N</i> = 300.</p>,https://plos.figshare.com/articles/dataset/_p_Factors_associated_with_respondents_level_of_psychological_wellbeing_i_N_i_300_p_/32998128,10.1371/journal.pone.0353748.t003,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['<b>Variables</b>', '<b>Level of PWB</b>', 'Unnamed: 2', '<b><i>p</i>-value</b>', '<b><i>COR</i><break xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink""></break><break xmlns:mml=""http://www.w3.org/1998/Math/MathML",,,,,Table 3.xls,0.0
,figshare,<p>Respondents’ level of psychological wellbeing <i>N</i> = 300.</p>,https://plos.figshare.com/articles/dataset/_p_Respondents_level_of_psychological_wellbeing_i_N_i_300_p_/32998125,10.1371/journal.pone.0353748.t002,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify NUMERIC item columns, but 2 column(s) look like text-coded Likert items (e.g. ['<b>Frequency (n)</b>', '<b>Percent (%)</b>']) rather than numeric codes. Needs a human to confirm the category set/order and recode to numeric. | Columns present: ['<b>Level of PWB</b>', '<b>Frequency (n)</b",,,,,Table 2.xls,0.0
,figshare,"<b>Wellbeing, lifestyle and demographics, Malta, 2018-2024 (summary statistics)</b>",https://drum.um.edu.mt/articles/dataset/_b_Wellbeing_lifestyle_and_demographics_Malta_2018-2024_summary_statistics_b_/30920516,10.60809/drum.30920516.v1,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Metadata Q&A', 'Unnamed: 1']",,,,,"Wellbeing, Lifestyle and Demographics, Malta, 2018-2024 (Aggregates).xlsx",0.0
,figshare,<p>Linear mixed-effects model of daily subjective cognition predicted by daily and baseline mood and subjective cognition (complete-case data).</p>,https://plos.figshare.com/articles/dataset/_p_Linear_mixed-effects_model_of_daily_subjective_cognition_predicted_by_daily_and_baseline_mood_and_subjective_cognition_complete-case_data_p_/32960236,10.1371/journal.pone.0353474.t003,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify NUMERIC item columns, but 4 column(s) look like text-coded Likert items (e.g. ['<b></b>.3', '<b></b>.4', '<b></b>.5']) rather than numeric codes. Needs a human to confirm the category set/order and recode to numeric. | Columns present: ['<b></b>', '<b></b>.1', '<b></b>.2', '<b></b>.3', ",,,,,Table 3.xls,0.0
,figshare,<p>Linear mixed-effects model of daily subjective cognition predicted by daily and baseline mood and subjective cognition (imputed data).</p>,https://plos.figshare.com/articles/dataset/_p_Linear_mixed-effects_model_of_daily_subjective_cognition_predicted_by_daily_and_baseline_mood_and_subjective_cognition_imputed_data_p_/32960233,10.1371/journal.pone.0353474.t002,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify NUMERIC item columns, but 4 column(s) look like text-coded Likert items (e.g. ['<b></b>.3', '<b></b>.4', '<b></b>.5']) rather than numeric codes. Needs a human to confirm the category set/order and recode to numeric. | Columns present: ['<b></b>', '<b></b>.1', '<b></b>.2', '<b></b>.3', ",,,,,Table 2.xls,0.0
,figshare,<b>Assessing Collaborative Behaviour in Primary Education: Initial Psychometric Evidence for the Collaborative Behaviour Observation Scale (COBOS)</b>,https://figshare.com/articles/dataset/_b_Assessing_Collaborative_Behaviour_in_Primary_Education_Initial_Psychometric_Evidence_for_the_Collaborative_Behaviour_Observation_Scale_COBOS_b_/33033575,10.6084/m9.figshare.33033575.v1,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Variable', 'Description']",,,,,Assessing Collaborative Behaviour_Dataset.xlsx,0.0
,figshare,"<b>Associations between Self-Acceptance, Cognitive Reappraisal, and Life Satisfaction among Adolescents: A Three-Wave Study</b>",https://figshare.com/articles/dataset/_b_Associations_between_Self-Acceptance_Cognitive_Reappraisal_and_Life_Satisfaction_among_Adolescents_A_Three-Wave_Study_b_/32687751,10.6084/m9.figshare.32687751.v1,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",103054,3,70,490.7333,data.sav,0.0
10.6084/m9.figshare.33025316.v2,figshare,<b>Dataset: </b><b>Matching Driving Background Complexity with AR-HUD Information Volume Based on Cognitive Resources</b>,https://figshare.com/articles/dataset/_b_Dataset_b_b_Matching_Driving_Background_Complexity_with_AR-HUD_Information_Volume_Based_on_Cognitive_Resources_b_/33025316,10.6084/m9.figshare.33025316.v2,cc0,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",2394,1,10,239.4,blink rate change.xlsx,3.0
,figshare,Raw data feedback literacy SEM,https://figshare.com/articles/dataset/Raw_data_feedback_literacy_SEM/32969165,10.6084/m9.figshare.32969165.v1,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",19583,5,72,54.3972,Data PLS3.xlsx,1.0
10.6084/m9.figshare.28855997.v1,figshare,Behavioural data (cognition and personality),https://figshare.com/articles/dataset/Behavioural_data_cognition_and_personality_/28855997,10.6084/m9.figshare.28855997.v1,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",13342,219,2,30.4612,Data_Behaviour_Cognition_AB.xlsx,0.0
,figshare,mind wandering and depression,https://figshare.com/articles/dataset/mind_wandering_and_depression/21070342,10.6084/m9.figshare.21070342.v8,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",18340,262,7,10.0,Model1.csv,16.0
10.6084/m9.figshare.30426739.v1,figshare,Diet preference data,https://figshare.com/articles/dataset/Diet_preference_data/30426739,10.6084/m9.figshare.30426739.v1,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",4297,54,8,9.9468,Diet_data.xlsx,0.0
10.3389/fpubh.2020.597389.s002,figshare,Table_2_Patient Preferences For Specialty Pharmacy Services: A Stated Preference Discrete-Choice Experiment in China.xls,https://frontiersin.figshare.com/articles/dataset/Table_2_Patient_Preferences_For_Specialty_Pharmacy_Services_A_Stated_Preference_Discrete-Choice_Experiment_in_China_xls/13351250,10.3389/fpubh.2020.597389.s002,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",453728,6688,34,1.9954,Table_2_Patient Preferences For Specialty Pharmacy Services: A Stated Preference Discrete-Choice Experiment in China.xls,0.0
,figshare,Supplementary materials for the article “Exploring AI’s processing of and responses to metaphors in health-related conversations: A pragmatic analysis of cancer and depression discourse” published in Journal of Pragmatics,https://figshare.com/articles/dataset/Supplementary_materials_for_the_article_Exploring_AI_s_processing_of_and_responses_to_metaphors_in_health-related_conversations_A_pragmatic_analysis_of_cancer_and_depression_discourse_published_in_Journal_of_Pragmatics/29145239,10.6084/m9.figshare.29145239.v1,cc-by,human_assistance,QC failed on: dup_id_item | QC warnings to review: resp_direction*,60,27,2,1.1111,Summary of metaphors in user inputs and ChatGPT outputs.xlsx,1.0
,figshare,"Additional file 4 of Real-world analysis of depression-related adverse events associated with the adsorbed anthrax vaccine: integrating pharmacovigilance signals, machine learning risk prediction, and transcriptomic mechanisms",https://springernature.figshare.com/articles/dataset/Additional_file_4_of_Real-world_analysis_of_depression-related_adverse_events_associated_with_the_adsorbed_anthrax_vaccine_integrating_pharmacovigilance_signals_machine_learning_risk_prediction_and_transcriptomic_mechanisms/33202694,10.6084/m9.figshare.33202694.v1,cc-by-+-cc0,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction* | license_unknown* — license 'cc-by-+-cc0' not recognised as open; verify before submission",17915,3244,5,1.1045,40249_2026_1483_MOESM4_ESM.xlsx,0.0
10.6084/m9.figshare.33154514.v1,figshare,Emotion-Aware Gamified Feedback for Artificial Intelligence-Enabled Virtual Reality Service Trainning,https://figshare.com/articles/dataset/Emotion-Aware_Gamified_Feedback_for_Artificial_Intelligence-Enabled_Virtual_Reality_Service_Trainning/33154514,10.6084/m9.figshare.33154514.v1,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale*",3072,128,24,1.0,data.xlsx,0.0
,figshare,The relationship between technology use and academic achievement among sports sciences students: The mediating role of academic self-efficacy,https://figshare.com/articles/dataset/The_relationship_between_technology_use_and_academic_achievement_among_sports_sciences_students_The_mediating_role_of_academic_self-efficacy/33227889,10.6084/m9.figshare.33227889.v1,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",11676,417,28,1.0,DATA.sav,0.0
,figshare,The Effects of AI Self-Efficacy and AI Anxiety on Writing Self-Regulated Learning,https://figshare.com/articles/dataset/The_Effects_of_AI_Self-Efficacy_and_AI_Anxiety_on_Writing_Self-Regulated_Learning/32994878,10.6084/m9.figshare.32994878.v1,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",10404,204,51,1.0,The Effects of AI Self-Efficacy and AI Anxiety on Writing Self-Regulated Learning.xlsx,0.0
,figshare,"Dataset for ""Personalized Apology Strategies in Older Adult-Robot Interaction: The Dynamic Impact of Tech Anxiety and Forgiveness Propensity on Trust Repair""",https://figshare.com/articles/dataset/Dataset_for_Personalized_Apology_Strategies_in_Older_Adult-Robot_Interaction_The_Dynamic_Impact_of_Tech_Anxiety_and_Forgiveness_Propensity_on_Trust_Repair_/32995892,10.6084/m9.figshare.32995892.v5,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",5680,80,71,1.0,IJHCI_dataset.xlsx,0.0
,figshare,"Multiple Pathways to Scientific Academic Achievement: A Fuzzy-Set Analysis of Socioeconomic Status, Scientific Creative Thinking, and Motivation",https://figshare.com/articles/dataset/Multiple_Pathways_to_Scientific_Academic_Achievement_A_Fuzzy-Set_Analysis_of_Socioeconomic_Status_Scientific_Creative_Thinking_and_Motivation/33090965,10.6084/m9.figshare.33090965.v1,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*",2082,347,6,1.0,fsQCA calibrated data.csv,1.0
,figshare,"Datasets for exploring the link between Distractibility, Procrastination and ADHD-like traits: Questionnaire measures, Flanker task Congruency Effects, and Delta Plot Analyses",https://orda.shef.ac.uk/articles/dataset/Datasets_for_exploring_the_link_between_Distractibility_Procrastination_and_ADHD-like_traits_Questionnaire_measures_Flanker_task_Congruency_Effects_and_Delta_Plot_Analyses/33121544,10.15131/shef.data.33121544.v1,cc-by,human_assistance,"Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",5148,99,52,1.0,dist_procras_adhd_main_dataset.sav,2.0
